District;Station;Note;1;2;3;4;5;6;7;8;10;11;12;14;15;16;17;18;19;22;23;25;26;27;28;30;41
3;03.02.31;;16;0;29;1;131;28;0;28;10;0;0;4;0;1;1;1;3;2;1;5;6;52;1;1;381
3;03.02.33;;14;0;18;1;134;21;0;60;11;0;0;5;0;1;0;1;1;1;1;0;5;61;2;1;349
3;03.02.34;;22;0;30;1;130;31;5;57;15;0;0;1;0;0;2;3;3;1;0;0;5;72;3;0;409
3;03.02.35;;13;0;20;0;134;32;1;42;9;0;2;4;1;0;0;3;1;1;1;0;7;48;0;0;363
3;03.02.36;;20;1;54;2;136;37;1;45;9;0;1;5;0;0;0;1;3;1;1;0;3;65;0;0;381
3;03.02.37;;31;0;12;1;159;24;1;39;16;2;0;2;0;2;0;0;1;1;1;0;1;42;0;1;366
3;03.02.38;;23;0;36;2;151;21;1;50;18;0;0;6;0;2;1;2;2;1;0;1;9;76;0;0;418
3;03.02.39;;24;0;27;0;131;17;3;61;16;0;0;0;0;1;0;0;3;1;0;3;6;46;1;0;404
3;03.02.40;;20;0;23;1;117;37;3;47;10;0;2;4;0;1;0;5;1;0;1;0;2;49;0;0;364
3;03.02.41;;12;0;30;0;94;23;0;25;3;0;0;0;0;0;0;0;2;2;0;0;2;37;1;1;268
3;03.02.42;;28;0;15;0;170;27;3;47;25;0;0;8;0;0;0;0;2;1;0;1;4;53;1;2;387
3;03.02.43;;28;0;25;0;150;19;0;43;18;0;0;1;1;0;0;0;5;0;1;0;2;60;1;0;354
3;03.02.44;;17;3;28;0;148;12;1;43;16;2;1;3;0;1;2;2;7;2;1;5;6;60;0;0;394
3;03.02.45;;25;0;34;3;154;36;1;55;20;0;2;4;0;1;0;4;3;0;0;0;4;69;2;1;371
3;03.02.46;;18;0;20;0;134;16;1;49;20;0;2;5;0;0;0;2;2;0;0;1;3;48;3;0;394
3;03.02.47;;14;2;32;1;122;28;1;52;22;0;3;0;0;0;1;4;4;2;1;0;9;63;1;0;411
3;03.02.48;;12;1;30;3;139;40;1;55;7;0;0;2;1;1;0;2;12;0;0;1;6;83;1;0;485
3;03.02.53;;19;0;34;0;161;18;3;48;37;1;1;6;0;0;0;1;3;2;0;0;11;41;0;0;382
3;03.02.54;;13;1;23;0;140;26;0;29;12;1;0;4;0;0;0;0;2;0;0;0;5;50;0;0;332
3;03.02.55;;19;0;36;1;133;35;0;40;19;0;0;2;0;0;3;0;4;1;0;0;7;48;1;0;384
3;03.02.56;;24;0;22;0;183;29;1;28;17;1;0;0;0;0;2;4;4;1;0;7;0;80;0;0;314
3;03.02.57;;22;0;53;1;137;31;0;43;32;0;0;10;0;1;1;2;0;0;0;0;4;44;3;0;310
3;03.02.58;;18;0;25;1;162;28;1;60;21;0;0;2;0;0;1;4;1;1;0;0;16;73;1;0;379
3;03.02.60;;22;0;49;0;141;47;1;51;23;0;1;9;3;0;0;2;3;0;2;1;6;77;2;1;506
3;03.02.61;;17;1;26;1;152;29;5;41;25;1;2;1;1;0;0;0;4;0;0;0;4;61;1;1;496
3;03.02.63;;10;0;29;4;169;18;3;40;13;3;0;3;0;0;0;2;3;0;0;0;3;56;1;0;355
3;03.02.64;;11;1;34;3;190;36;1;33;20;0;1;3;0;1;1;3;4;1;0;1;6;55;4;1;473
3;03.02.72;;19;2;11;2;109;22;3;42;11;0;0;1;0;0;0;0;1;1;1;1;6;37;0;0;269
3;03.02.73;;16;0;20;1;121;26;2;43;20;0;0;4;0;0;1;0;0;1;0;0;2;31;1;1;273
3;03.02.74;;12;0;20;0;98;21;0;22;15;0;0;1;0;0;0;2;1;1;0;0;4;59;1;0;281
3;03.02.79;;4;0;13;1;96;5;0;33;14;0;0;1;0;1;0;1;7;1;0;0;2;51;0;0;161
4;04.03.23;;14;1;43;3;181;20;1;46;27;2;0;0;0;0;0;2;8;0;0;1;5;54;1;0;472
4;04.03.24;;12;0;18;9;187;36;3;47;13;0;2;0;0;0;0;6;6;2;0;0;10;72;2;0;464
4;04.03.25;;27;0;19;2;175;16;3;38;28;1;0;1;0;1;0;1;10;0;0;1;6;49;0;0;413
4;04.03.32;;29;0;29;8;193;0;0;36;24;0;1;4;0;0;2;2;17;0;0;3;3;62;1;0;413
4;04.03.33;;25;0;29;10;170;13;3;46;16;1;0;0;0;0;2;1;3;1;0;0;5;35;1;0;346
4;04.03.34;;13;0;28;3;144;25;2;55;9;0;1;2;0;1;1;1;2;0;0;6;4;80;0;1;448
4;04.03.36;;16;0;24;4;142;25;0;44;33;0;4;0;0;0;2;2;6;0;1;4;9;55;5;0;460
4;04.03.37;;27;0;38;5;216;31;1;52;26;0;0;4;1;0;0;2;3;0;0;3;7;59;2;1;389
4;04.03.40;;10;0;25;1;162;28;0;70;29;0;0;2;0;1;0;4;8;0;0;4;10;55;0;1;420
4;04.03.41;;14;4;18;1;124;17;0;45;24;0;2;3;0;0;1;1;1;0;0;0;11;44;0;0;329
4;04.03.42;;19;0;27;9;125;26;4;41;20;0;2;4;0;2;3;2;3;1;0;0;7;63;0;0;380
4;04.03.49;;16;0;21;5;117;17;1;37;14;0;0;1;1;0;2;4;4;1;0;4;5;55;0;0;416
4;04.03.51;;18;0;29;6;188;32;2;51;24;1;1;2;0;0;0;0;1;0;0;0;21;74;0;0;481
4;04.03.52;;1;0;23;8;125;14;1;43;38;0;0;1;1;0;1;3;8;1;3;2;7;66;0;0;420
4;04.03.53;;21;0;26;5;165;23;1;45;31;0;0;4;0;1;2;0;4;1;0;0;4;66;0;0;326
4;04.03.55;;18;0;19;14;119;15;1;59;21;0;1;0;0;0;1;2;18;1;0;0;2;42;0;0;358
4;04.03.56;;12;1;17;22;87;4;0;49;22;0;0;0;0;0;0;6;2;0;0;0;4;26;1;1;380
4;04.03.57;;14;0;22;20;102;7;0;40;29;0;0;0;0;0;0;1;3;0;0;0;6;23;0;0;368
4;04.03.58;;17;0;24;17;89;8;0;78;29;1;1;1;0;0;0;1;3;0;0;0;4;29;0;0;331
4;04.03.59;;15;0;40;13;136;9;1;50;30;1;0;1;0;0;1;1;9;0;0;1;1;14;0;0;403
